n, N, Read, PC, PCSA, HLL, KMV, MC, RC
1000, 4000, 5.5181e-05, 6.9536e-05, 7.084e-05, 7.0425e-05, 0.00124201, 0.00010567, 0.000504361
1000, 4000, 5.5206e-05, 7.0015e-05, 7.2679e-05, 7.0713e-05, 0.00124149, 0.000108858, 0.000572809
1000, 4000, 5.4112e-05, 7.261e-05, 7.0139e-05, 7.0875e-05, 0.00123764, 0.000103144, 0.000521243
1000, 4000, 5.4726e-05, 7.178e-05, 7.1559e-05, 7.0875e-05, 0.00123629, 0.000103651, 0.000508256
1000, 4000, 5.5205e-05, 7.1325e-05, 7.026e-05, 6.7687e-05, 0.00126331, 0.000104028, 0.000505094
1000, 4000, 5.3218e-05, 7.211e-05, 6.9678e-05, 6.9389e-05, 0.00127165, 0.000106291, 0.000500147
1000, 4000, 5.4701e-05, 7.0063e-05, 7.2827e-05, 7.0668e-05, 0.00126844, 0.000103729, 0.0005089
1000, 4000, 5.556e-05, 7.2373e-05, 7.3069e-05, 7.0391e-05, 0.00126812, 0.000103902, 0.000514699
1000, 4000, 5.5295e-05, 7.3125e-05, 7.1488e-05, 7.0554e-05, 0.00127885, 0.000103881, 0.00054024
1000, 4000, 5.479e-05, 7.2454e-05, 7.0095e-05, 6.8923e-05, 0.001254, 0.000105131, 0.000512549
1000, 4000, 5.3779e-05, 7.2332e-05, 7.1093e-05, 7.0446e-05, 0.00124588, 0.000105329, 0.000509092
1000, 4000, 5.385e-05, 7.3412e-05, 7.0021e-05, 7.0481e-05, 0.00130053, 0.000102651, 0.000580186
1000, 4000, 5.8698e-05, 7.1688e-05, 7.2112e-05, 7.1603e-05, 0.00127901, 0.000107994, 0.000503386
1000, 4000, 5.5306e-05, 7.2292e-05, 7.0477e-05, 7.704e-05, 0.00124133, 0.000103736, 0.000509302
1000, 4000, 5.4161e-05, 7.2612e-05, 7.0929e-05, 6.9293e-05, 0.0012297, 0.000103482, 0.000667021
1000, 4000, 5.4265e-05, 7.5816e-05, 7.3644e-05, 7.3818e-05, 0.00127246, 0.000106408, 0.000515761
1000, 4000, 5.5978e-05, 7.6013e-05, 7.3986e-05, 7.2756e-05, 0.0012688, 0.000105776, 0.000514557
1000, 4000, 5.5476e-05, 7.5439e-05, 7.4506e-05, 7.3432e-05, 0.00128085, 0.000105868, 0.000539476
1000, 4000, 5.6576e-05, 7.6318e-05, 7.0892e-05, 7.2467e-05, 0.00127222, 0.000107701, 0.000525571
1000, 4000, 9.1364e-05, 7.5106e-05, 7.3572e-05, 7.253e-05, 0.00125859, 0.000106511, 0.000521102
1000, 4000, 5.5223e-05, 7.2758e-05, 7.1567e-05, 7.0684e-05, 0.0012645, 0.000105657, 0.000518821
1000, 4000, 5.5394e-05, 7.4185e-05, 7.1992e-05, 7.6716e-05, 0.00126258, 0.000105538, 0.000548414
1000, 4000, 5.72e-05, 7.3858e-05, 7.2279e-05, 7.1934e-05, 0.00127867, 0.00010385, 0.000576875
1000, 4000, 5.5358e-05, 7.432e-05, 7.0897e-05, 7.0954e-05, 0.00124269, 0.000104024, 0.000503011
1000, 4000, 5.4835e-05, 7.3775e-05, 7.1259e-05, 6.9328e-05, 0.00125007, 0.000104485, 0.000505024
1000, 4000, 5.4526e-05, 7.1877e-05, 7.3401e-05, 7.1259e-05, 0.00123996, 0.00011677, 0.000506988
1000, 4000, 5.5849e-05, 6.9875e-05, 7.097e-05, 7.0396e-05, 0.00126557, 0.000104503, 0.000503857
1000, 4000, 5.4763e-05, 7.1864e-05, 7.2837e-05, 7.1339e-05, 0.00122909, 0.000104025, 0.000581075
1000, 4000, 5.5297e-05, 7.4233e-05, 7.095e-05, 7.2238e-05, 0.00124732, 0.00010401, 0.000518433
1000, 4000, 5.4608e-05, 7.1545e-05, 7.2161e-05, 7.1645e-05, 0.00134796, 0.000106984, 0.000521998
1000, 4000, 5.6387e-05, 7.4683e-05, 7.4778e-05, 7.3408e-05, 0.00127637, 0.000107146, 0.000541363
1000, 4000, 5.6368e-05, 7.3868e-05, 7.1471e-05, 7.0714e-05, 0.00126225, 0.000105541, 0.000523082
1000, 4000, 5.529e-05, 7.1969e-05, 7.21e-05, 7.1804e-05, 0.00126826, 0.000105513, 0.000518601
1000, 4000, 5.52e-05, 9.7583e-05, 7.2385e-05, 6.9899e-05, 0.00125872, 0.000106875, 0.000524156
1000, 4000, 5.5989e-05, 7.3311e-05, 7.9935e-05, 7.1748e-05, 0.00127677, 0.000107249, 0.000536405
1000, 4000, 5.6449e-05, 7.3803e-05, 7.0976e-05, 7.1235e-05, 0.00126313, 0.000106732, 0.000519361
1000, 4000, 5.494e-05, 7.1368e-05, 7.4969e-05, 7.1673e-05, 0.0013528, 0.000108681, 0.000592246
1000, 4000, 5.5049e-05, 7.3234e-05, 7.3093e-05, 7.9026e-05, 0.00124727, 0.000106894, 0.000554155
1000, 4000, 6.5927e-05, 7.2613e-05, 7.1925e-05, 7.1505e-05, 0.00127689, 0.000107109, 0.000545787
1000, 4000, 5.8199e-05, 7.359e-05, 7.4241e-05, 7.303e-05, 0.00131008, 0.000107204, 0.000518428
1000, 4000, 5.5645e-05, 7.8846e-05, 7.175e-05, 7.123e-05, 0.00127392, 0.00010746, 0.000524856
1000, 4000, 5.7449e-05, 7.4726e-05, 7.44e-05, 7.3702e-05, 0.00127269, 0.000106886, 0.0005511
1000, 4000, 5.6094e-05, 7.4737e-05, 7.3895e-05, 7.2744e-05, 0.00127593, 0.000105261, 0.000560815
1000, 4000, 5.5674e-05, 7.4131e-05, 7.3868e-05, 7.0575e-05, 0.00124983, 0.000107449, 0.000555524
1000, 4000, 5.5718e-05, 7.5598e-05, 7.3368e-05, 7.3184e-05, 0.00126839, 0.000105666, 0.000536531
1000, 4000, 5.5027e-05, 7.3457e-05, 7.2434e-05, 7.2541e-05, 0.00129223, 0.000106158, 0.000521097
1000, 4000, 5.4978e-05, 7.1329e-05, 7.6577e-05, 7.216e-05, 0.00130151, 0.000113104, 0.000518427
1000, 4000, 5.6225e-05, 7.3525e-05, 7.2502e-05, 7.1961e-05, 0.00126353, 0.000106582, 0.000532161
1000, 4000, 5.6398e-05, 7.359e-05, 7.1988e-05, 7.7763e-05, 0.00127831, 0.000107799, 0.000520882
1000, 4000, 5.4145e-05, 9.042e-05, 7.3081e-05, 7.3311e-05, 0.0012678, 0.000106267, 0.00052924
1000, 4000, 5.5675e-05, 7.3136e-05, 7.3219e-05, 7.2568e-05, 0.00145214, 0.000113338, 0.000523456
1000, 4000, 5.8412e-05, 7.3646e-05, 7.3342e-05, 7.1446e-05, 0.00129991, 0.000106038, 0.000586581
1000, 4000, 5.41e-05, 7.1889e-05, 7.2782e-05, 7.0294e-05, 0.00127136, 0.000110817, 0.000547995
1000, 4000, 5.5951e-05, 7.1258e-05, 7.2464e-05, 7.2815e-05, 0.00126671, 0.000105763, 0.000522287
1000, 4000, 5.4775e-05, 7.2767e-05, 7.1385e-05, 7.0967e-05, 0.00126336, 0.000105275, 0.000572119
1000, 4000, 5.4219e-05, 7.6051e-05, 7.2868e-05, 7.1711e-05, 0.00125982, 0.000105266, 0.00052793
1000, 4000, 5.528e-05, 7.2527e-05, 7.2755e-05, 7.2124e-05, 0.00127475, 0.000108421, 0.000520953
1000, 4000, 5.6084e-05, 7.2437e-05, 7.0334e-05, 7.2385e-05, 0.00126896, 0.000106734, 0.000525621
1000, 4000, 5.4851e-05, 7.3573e-05, 7.0247e-05, 7.3599e-05, 0.00126529, 0.000107763, 0.000522924
1000, 4000, 5.6173e-05, 7.3475e-05, 7.2305e-05, 7.1704e-05, 0.0012941, 0.000105515, 0.000521853
1000, 4000, 5.4882e-05, 7.2213e-05, 7.229e-05, 7.1598e-05, 0.00125338, 0.000105178, 0.000521537
1000, 4000, 5.5206e-05, 7.4782e-05, 7.2696e-05, 7.1576e-05, 0.00126144, 0.000104927, 0.000519579
1000, 4000, 5.4429e-05, 7.3333e-05, 7.1656e-05, 7.1969e-05, 0.0012656, 0.000106417, 0.000523261
1000, 4000, 5.5783e-05, 7.2689e-05, 7.309e-05, 6.8626e-05, 0.00126934, 0.000105356, 0.000519859
1000, 4000, 5.9722e-05, 7.2574e-05, 7.3362e-05, 7.2171e-05, 0.00127542, 0.000110464, 0.000520524
1000, 4000, 5.4057e-05, 7.1517e-05, 7.3431e-05, 7.2678e-05, 0.00127454, 0.00010445, 0.000517331
1000, 4000, 5.4129e-05, 7.315e-05, 7.2402e-05, 7.2418e-05, 0.00126244, 0.000105364, 0.000544291
1000, 4000, 5.8873e-05, 7.3771e-05, 7.3952e-05, 7.2916e-05, 0.00126951, 0.00010555, 0.000517019
1000, 4000, 5.4034e-05, 7.2791e-05, 7.2061e-05, 7.1717e-05, 0.00127185, 0.000105488, 0.000579006
1000, 4000, 5.4873e-05, 7.2255e-05, 7.1871e-05, 7.1757e-05, 0.00127842, 0.000105967, 0.000515973
1000, 4000, 5.6087e-05, 7.3836e-05, 7.1171e-05, 7.2314e-05, 0.0012632, 0.00010599, 0.000509337
1000, 4000, 5.6498e-05, 7.3707e-05, 7.1737e-05, 7.1374e-05, 0.00125488, 0.000105476, 0.000581816
1000, 4000, 5.8864e-05, 7.1962e-05, 8.7478e-05, 6.9875e-05, 0.0012493, 0.00010602, 0.000588669
1000, 4000, 5.622e-05, 7.3876e-05, 7.2701e-05, 6.9222e-05, 0.00125826, 0.000105579, 0.000519137
1000, 4000, 5.6219e-05, 7.2262e-05, 7.3582e-05, 7.1436e-05, 0.00126289, 0.000105834, 0.000515159
1000, 4000, 5.4755e-05, 7.2255e-05, 7.227e-05, 7.0594e-05, 0.00128227, 0.000106519, 0.000520207
1000, 4000, 5.4913e-05, 7.294e-05, 7.2145e-05, 7.1439e-05, 0.00129822, 0.000104278, 0.00050473
1000, 4000, 5.6445e-05, 7.0824e-05, 7.0461e-05, 7.007e-05, 0.00123748, 0.000103888, 0.000577279
1000, 4000, 5.4105e-05, 7.237e-05, 7.0716e-05, 6.9163e-05, 0.00124524, 0.000103631, 0.000577667
1000, 4000, 5.463e-05, 7.0534e-05, 7.0876e-05, 7.0489e-05, 0.00162738, 0.000106287, 0.000519337
1000, 4000, 5.6159e-05, 7.5241e-05, 7.546e-05, 7.3168e-05, 0.00129915, 0.00010637, 0.000520879
1000, 4000, 5.6142e-05, 7.225e-05, 8.3368e-05, 7.1826e-05, 0.00126838, 0.000107533, 0.000521518
1000, 4000, 5.5167e-05, 7.2774e-05, 6.9805e-05, 7.1453e-05, 0.00127647, 0.000107265, 0.000510064
1000, 4000, 5.6485e-05, 7.4409e-05, 7.1207e-05, 7.1124e-05, 0.00126507, 0.000105077, 0.000515144
1000, 4000, 5.5676e-05, 7.3884e-05, 7.329e-05, 7.181e-05, 0.00128991, 0.000106005, 0.000553837
1000, 4000, 5.5791e-05, 7.3082e-05, 7.3739e-05, 7.1903e-05, 0.00125652, 0.000107986, 0.000525949
1000, 4000, 5.5988e-05, 7.4292e-05, 7.3441e-05, 7.2021e-05, 0.00126574, 0.000119613, 0.000512678
1000, 5000, 7.1803e-05, 9.1242e-05, 8.6671e-05, 8.8094e-05, 0.00152831, 0.00013124, 0.000638728
1000, 5000, 6.892e-05, 9.1827e-05, 8.915e-05, 8.8965e-05, 0.00151787, 0.000130941, 0.000647402
1000, 5000, 7.0109e-05, 9.3259e-05, 9.0735e-05, 9.0259e-05, 0.00153057, 0.000130769, 0.000635829
1000, 5000, 6.6943e-05, 8.658e-05, 8.7824e-05, 8.7234e-05, 0.00153759, 0.000129468, 0.00063454
1000, 5000, 6.8353e-05, 8.926e-05, 8.9264e-05, 8.8074e-05, 0.00153039, 0.000129464, 0.000643826
1000, 5000, 6.7711e-05, 8.8664e-05, 8.6026e-05, 8.6127e-05, 0.00155584, 0.000132669, 0.00073175
1000, 5000, 6.9451e-05, 8.6826e-05, 9.0525e-05, 8.947e-05, 0.00151807, 0.000130342, 0.000735183
1000, 5000, 6.8006e-05, 9.0509e-05, 9.0983e-05, 8.8763e-05, 0.00152013, 0.000131853, 0.000636609
1000, 5000, 7.207e-05, 9.1241e-05, 9.2348e-05, 9.0536e-05, 0.00150211, 0.000131367, 0.000639886
1000, 5000, 6.8699e-05, 9.2084e-05, 8.9916e-05, 8.915e-05, 0.00152769, 0.000131072, 0.000637234
1000, 5000, 6.786e-05, 9.0278e-05, 8.9125e-05, 8.9192e-05, 0.00151611, 0.000131397, 0.000636249
1000, 5000, 6.901e-05, 8.7394e-05, 0.000160315, 9.4573e-05, 0.00156226, 0.000198272, 0.000652468
1000, 5000, 6.9036e-05, 8.949e-05, 9.0181e-05, 8.9427e-05, 0.00153385, 0.000129596, 0.000717174
1000, 5000, 7.1522e-05, 9.0499e-05, 8.9579e-05, 8.7552e-05, 0.00185453, 0.000138526, 0.000649526
1000, 5000, 7.2347e-05, 9.4286e-05, 9.2297e-05, 9.0181e-05, 0.00156806, 0.000131563, 0.000647401
1000, 5000, 6.8254e-05, 8.9125e-05, 8.9934e-05, 8.9706e-05, 0.00153212, 0.000132125, 0.00063729
1000, 5000, 6.7824e-05, 8.5712e-05, 8.886e-05, 8.8153e-05, 0.00160012, 0.000131342, 0.000640595
1000, 5000, 6.9255e-05, 8.9648e-05, 8.9075e-05, 8.9256e-05, 0.00152611, 0.000129053, 0.000728685
1000, 5000, 6.6072e-05, 8.6639e-05, 8.6435e-05, 8.7597e-05, 0.00151647, 0.000138016, 0.000683007
1000, 5000, 7.0209e-05, 9.5776e-05, 9.026e-05, 8.9279e-05, 0.00153321, 0.000133122, 0.000731443
1000, 5000, 6.9052e-05, 9.0147e-05, 9.0574e-05, 0.000114569, 0.00155118, 0.000131187, 0.000637413
1000, 5000, 6.6202e-05, 8.9215e-05, 8.8291e-05, 8.8627e-05, 0.00151553, 0.000129021, 0.000639445
1000, 5000, 6.8283e-05, 8.9886e-05, 8.8695e-05, 8.7454e-05, 0.00152872, 0.00013118, 0.000734228
1000, 5000, 6.7711e-05, 8.8912e-05, 8.9525e-05, 8.8676e-05, 0.00150442, 0.000130985, 0.00066
1000, 5000, 6.937e-05, 8.9976e-05, 9.1239e-05, 8.9428e-05, 0.00151827, 0.000130562, 0.000650255
1000, 5000, 7.1015e-05, 9.5253e-05, 8.9615e-05, 8.8e-05, 0.00153746, 0.000132591, 0.000650349
1000, 5000, 6.9342e-05, 9.0406e-05, 9.0401e-05, 9.0189e-05, 0.00159269, 0.000134599, 0.000779514
1000, 5000, 6.9562e-05, 9.3534e-05, 9.3051e-05, 8.9346e-05, 0.00173865, 0.000135903, 0.00074615
1000, 5000, 6.886e-05, 9.3899e-05, 9.2921e-05, 9.0726e-05, 0.00153122, 0.000132511, 0.000650602
1000, 5000, 7.0136e-05, 9.1356e-05, 9.0053e-05, 8.8985e-05, 0.00158449, 0.000132823, 0.00071774
1000, 5000, 6.8445e-05, 9.1722e-05, 9.3097e-05, 9.0434e-05, 0.0015383, 0.00013306, 0.000649027
1000, 5000, 6.7689e-05, 9.164e-05, 0.000118332, 9.1567e-05, 0.00155379, 0.000133257, 0.000743389
1000, 5000, 7.0108e-05, 9.0352e-05, 9.2872e-05, 8.9481e-05, 0.00154444, 0.000133404, 0.000643131
1000, 5000, 7.0947e-05, 9.1765e-05, 9.0998e-05, 9.0905e-05, 0.00157878, 0.000133915, 0.000647659
1000, 5000, 6.9321e-05, 9.0349e-05, 9.1453e-05, 9.074e-05, 0.00154583, 0.000133098, 0.000664051
1000, 5000, 6.9711e-05, 9.7823e-05, 9.0369e-05, 8.9879e-05, 0.00156611, 0.000138198, 0.000721443
1000, 5000, 6.9151e-05, 8.9656e-05, 9.0485e-05, 9.0363e-05, 0.00155913, 0.00013325, 0.000708386
1000, 5000, 7.0592e-05, 9.0231e-05, 9.3031e-05, 9.162e-05, 0.00154613, 0.000139834, 0.000646005
1000, 5000, 6.9392e-05, 8.9452e-05, 9.4773e-05, 8.6496e-05, 0.00155081, 0.000133566, 0.000667314
1000, 5000, 6.8004e-05, 9.0637e-05, 9.0965e-05, 9.5647e-05, 0.00156909, 0.000134041, 0.000646027
1000, 5000, 6.9309e-05, 8.8972e-05, 9.017e-05, 9.2795e-05, 0.0015512, 0.000131124, 0.000724326
1000, 5000, 6.9339e-05, 9.7178e-05, 9.0395e-05, 9.1736e-05, 0.00159376, 0.000132744, 0.000732952
1000, 5000, 6.9431e-05, 9.077e-05, 9.2104e-05, 8.9948e-05, 0.00154088, 0.000132245, 0.000731824
1000, 5000, 7.028e-05, 9.1765e-05, 9.1137e-05, 8.7914e-05, 0.00153925, 0.000132129, 0.000645854
1000, 5000, 6.7502e-05, 8.8846e-05, 9.7721e-05, 9.0886e-05, 0.0015585, 0.000132898, 0.000718868
1000, 5000, 7.011e-05, 9.1534e-05, 9.1762e-05, 9.0789e-05, 0.00158124, 0.000132216, 0.000657792
1000, 5000, 7.1245e-05, 9.8577e-05, 9.3807e-05, 9.9289e-05, 0.00155932, 0.000131823, 0.000664947
1000, 5000, 7.2031e-05, 8.9378e-05, 9.0392e-05, 9.0365e-05, 0.00156764, 0.000132416, 0.000676565
1000, 5000, 6.7397e-05, 9.1884e-05, 9.1993e-05, 9.0989e-05, 0.00155684, 0.000137655, 0.000730458
1000, 5000, 7.0661e-05, 9.0469e-05, 9.2886e-05, 8.9474e-05, 0.00157294, 0.000132453, 0.000647479
1000, 5000, 6.8913e-05, 9.1165e-05, 9.644e-05, 9.0329e-05, 0.00153834, 0.000132846, 0.000664732
1000, 5000, 7.153e-05, 9.1838e-05, 9.2114e-05, 9.0263e-05, 0.00157033, 0.000132936, 0.000667663
1000, 5000, 6.9208e-05, 8.9492e-05, 9.2492e-05, 9.0096e-05, 0.00156398, 0.000131804, 0.000644583
1000, 5000, 6.9386e-05, 9.1995e-05, 9.1532e-05, 9.0382e-05, 0.00154001, 0.000132967, 0.000653809
1000, 5000, 6.9185e-05, 8.9915e-05, 9.1615e-05, 8.9852e-05, 0.00154746, 0.000132892, 0.000658906
1000, 5000, 7.0063e-05, 8.7799e-05, 8.8959e-05, 8.8548e-05, 0.00153985, 0.000129344, 0.000631909
1000, 5000, 6.9838e-05, 8.9182e-05, 9.0565e-05, 8.6827e-05, 0.00152261, 0.000133623, 0.00070174
1000, 5000, 7.9023e-05, 8.9144e-05, 9.1063e-05, 8.9998e-05, 0.00155051, 0.000149276, 0.000677019
1000, 5000, 7.0614e-05, 9.0569e-05, 0.000108526, 9.022e-05, 0.0016056, 0.000132644, 0.000723313
1000, 5000, 7.171e-05, 9.324e-05, 9.2799e-05, 9.0807e-05, 0.00162718, 0.000133941, 0.000665823
1000, 5000, 6.8446e-05, 8.9813e-05, 9.0941e-05, 9.09e-05, 0.00153756, 0.000132922, 0.000659293
1000, 5000, 6.8718e-05, 9.3441e-05, 9.7235e-05, 9.0352e-05, 0.00155248, 0.000133041, 0.000684203
1000, 5000, 6.9129e-05, 8.7148e-05, 9.0679e-05, 8.9357e-05, 0.00155391, 0.000134834, 0.000703782
1000, 5000, 7.1159e-05, 9.2224e-05, 9.2022e-05, 8.9534e-05, 0.00155141, 0.000134327, 0.000644656
1000, 5000, 6.8956e-05, 8.8824e-05, 9.0083e-05, 8.9212e-05, 0.00153176, 0.000133715, 0.000652894
1000, 5000, 6.9368e-05, 8.9776e-05, 8.8851e-05, 8.9384e-05, 0.00155047, 0.000133241, 0.000649618
1000, 5000, 6.9782e-05, 9.0539e-05, 9.3672e-05, 8.8512e-05, 0.00155734, 0.000134492, 0.000681062
1000, 5000, 7.0109e-05, 9.3699e-05, 9.2135e-05, 9.1192e-05, 0.00154583, 0.000133855, 0.000660369
1000, 5000, 6.9033e-05, 8.8736e-05, 8.9142e-05, 8.8339e-05, 0.00155502, 0.000131079, 0.000676924
1000, 5000, 6.8878e-05, 9.3291e-05, 8.8677e-05, 8.8186e-05, 0.00152324, 0.000130493, 0.000674638
1000, 5000, 6.8182e-05, 8.7766e-05, 8.9498e-05, 8.9143e-05, 0.00153188, 0.000129382, 0.000670297
1000, 5000, 6.8299e-05, 9.0742e-05, 8.9437e-05, 8.9001e-05, 0.00151655, 0.00013057, 0.000652802
1000, 5000, 6.7364e-05, 8.8997e-05, 9.1351e-05, 8.9096e-05, 0.00151675, 0.000131846, 0.000644732
1000, 5000, 6.8832e-05, 9.1946e-05, 8.9048e-05, 8.8572e-05, 0.00151481, 0.000128656, 0.000650281
1000, 5000, 6.8704e-05, 8.953e-05, 8.9858e-05, 8.5174e-05, 0.00153765, 0.000129421, 0.000645915
1000, 5000, 7.5421e-05, 9.0217e-05, 8.8452e-05, 8.8303e-05, 0.00151151, 0.000133857, 0.000649688
1000, 5000, 6.7625e-05, 9.2349e-05, 8.7847e-05, 8.8233e-05, 0.00153034, 0.000131599, 0.000700633
1000, 5000, 6.9762e-05, 8.9361e-05, 8.9057e-05, 8.7657e-05, 0.00160759, 0.000131659, 0.000728752
1000, 5000, 7.1126e-05, 0.000150839, 9.4801e-05, 9.8557e-05, 0.00155364, 0.000129674, 0.000648222
1000, 5000, 6.8072e-05, 9.0672e-05, 9.1379e-05, 8.8849e-05, 0.00154218, 0.000130531, 0.000743478
1000, 5000, 7.0336e-05, 8.9634e-05, 8.9105e-05, 8.9028e-05, 0.00152663, 0.000131121, 0.000672095
1000, 5000, 6.9e-05, 8.9662e-05, 8.9488e-05, 8.6584e-05, 0.00151774, 0.000128727, 0.000650541
1000, 5000, 6.7595e-05, 8.921e-05, 8.9142e-05, 9.1861e-05, 0.00151033, 0.000129284, 0.00066971
1000, 5000, 6.5987e-05, 9.0749e-05, 9.1121e-05, 8.7929e-05, 0.00153595, 0.000129962, 0.000643355
1000, 5000, 6.8745e-05, 8.8581e-05, 8.6656e-05, 8.8593e-05, 0.00150709, 0.000129775, 0.00064701
1000, 5000, 6.7548e-05, 0.00010042, 8.9974e-05, 9.3597e-05, 0.00153819, 0.000130168, 0.000742784
1000, 5000, 6.9448e-05, 8.9167e-05, 8.8138e-05, 8.899e-05, 0.00153152, 0.000129684, 0.000648355
1000, 5000, 6.7474e-05, 8.5079e-05, 8.7782e-05, 8.7938e-05, 0.00149276, 0.000131105, 0.000646738
1000, 5000, 6.7977e-05, 8.6824e-05, 8.8713e-05, 9.2893e-05, 0.0015227, 0.000131295, 0.000638416
1000, 5000, 6.8674e-05, 8.9609e-05, 8.8963e-05, 8.7481e-05, 0.00151596, 0.000132025, 0.000645254
1000, 5000, 6.8521e-05, 8.8838e-05, 9.0845e-05, 8.9168e-05, 0.00152011, 0.000130408, 0.000635139
1000, 5000, 6.784e-05, 9.1582e-05, 0.000107142, 9.203e-05, 0.00150989, 0.000130803, 0.000814241
1000, 5000, 6.9182e-05, 9.1407e-05, 8.9737e-05, 8.9122e-05, 0.001555, 0.000131341, 0.000679405
1000, 5000, 7.1383e-05, 9.1443e-05, 8.869e-05, 8.8376e-05, 0.00153866, 0.00013092, 0.000635099
1000, 5000, 6.9083e-05, 9.119e-05, 8.9278e-05, 8.858e-05, 0.00150918, 0.000131311, 0.000735795
1000, 5000, 6.8808e-05, 9.2038e-05, 8.8559e-05, 8.7169e-05, 0.00153368, 0.000130875, 0.000726801
1000, 5000, 6.9449e-05, 8.6e-05, 8.866e-05, 8.7032e-05, 0.00155559, 0.000131369, 0.000633711
1000, 5000, 6.7736e-05, 8.7319e-05, 0.000174968, 8.8883e-05, 0.00187134, 0.000131195, 0.000653218
1000, 5000, 7.6869e-05, 9.0316e-05, 8.927e-05, 8.9122e-05, 0.00153457, 0.000133581, 0.000672454
1000, 5000, 7.0323e-05, 9.113e-05, 8.9867e-05, 0.000106149, 0.00151923, 0.000129989, 0.000707167
1000, 6000, 8.2457e-05, 0.000107634, 0.000111218, 0.000106406, 0.00182843, 0.000154787, 0.000779118
1000, 6000, 8.2331e-05, 0.000108313, 0.000108077, 0.000105849, 0.00183859, 0.000162221, 0.000771396
1000, 6000, 8.0373e-05, 0.000132789, 0.000107246, 0.000107062, 0.00180843, 0.000160083, 0.000852236
1000, 6000, 8.2022e-05, 0.000107881, 0.000107588, 0.000106737, 0.00178879, 0.000156311, 0.000774191
1000, 6000, 8.6811e-05, 0.000109376, 0.000107932, 0.00010812, 0.0017867, 0.000158088, 0.0007719
1000, 6000, 8.1384e-05, 0.000110131, 0.000108428, 0.00010732, 0.00187168, 0.000155837, 0.00082613
1000, 6000, 8.2006e-05, 0.000108448, 0.00010583, 0.000136647, 0.00180623, 0.000163673, 0.000796433
1000, 6000, 8.3521e-05, 0.000106062, 0.000108255, 0.000108334, 0.00207002, 0.000162318, 0.000785828
1000, 6000, 8.2182e-05, 0.000111805, 0.000104805, 0.00010564, 0.00200068, 0.00015727, 0.000802176
1000, 6000, 8.1953e-05, 0.000107695, 0.000110152, 0.00010858, 0.00181062, 0.000159189, 0.000837221
1000, 6000, 8.6522e-05, 0.000108513, 0.000105684, 0.000106606, 0.00179697, 0.000158389, 0.000965175
1000, 6000, 8.0632e-05, 0.000105075, 0.000106586, 0.000113873, 0.00190718, 0.000177703, 0.000809132
1000, 6000, 8.2324e-05, 0.000106107, 0.000106911, 0.000102707, 0.00180002, 0.000157262, 0.000786036
1000, 6000, 8.2226e-05, 0.000107287, 0.000106492, 0.000106031, 0.00180566, 0.000156577, 0.000864704
1000, 6000, 8.0592e-05, 0.000105119, 0.000107995, 0.000106098, 0.00179636, 0.000155648, 0.000789552
1000, 6000, 8.054e-05, 0.000105844, 0.000108118, 0.000108446, 0.00192799, 0.0001581, 0.000784883
1000, 6000, 8.3471e-05, 0.000106484, 0.000104896, 0.000105197, 0.00180746, 0.000156537, 0.000841134
1000, 6000, 8.4152e-05, 0.000105753, 0.000107554, 0.000106775, 0.00182394, 0.000155847, 0.000769428
1000, 6000, 8.1633e-05, 0.000108775, 0.000106183, 0.000107978, 0.00180011, 0.000156985, 0.000774757
1000, 6000, 8.2973e-05, 0.00010862, 0.000108227, 0.000106927, 0.00178983, 0.000155945, 0.00080237
1000, 6000, 8.7085e-05, 0.000108511, 0.000107607, 0.000106937, 0.00181739, 0.000155838, 0.000790322
1000, 6000, 8.1486e-05, 0.000109501, 0.000107852, 0.000103437, 0.00181282, 0.000155855, 0.000808542
1000, 6000, 7.9986e-05, 0.000109242, 0.000107797, 0.00010506, 0.00180073, 0.000155945, 0.00078873
1000, 6000, 8.0948e-05, 0.000109009, 0.000106098, 0.000103526, 0.0018036, 0.000158369, 0.00081
1000, 6000, 8.0612e-05, 0.000109086, 0.000105738, 0.000107473, 0.00180182, 0.000157985, 0.000791862
1000, 6000, 8.0574e-05, 0.000108649, 0.000108271, 0.000113746, 0.00181023, 0.000161295, 0.000775478
1000, 6000, 8.25e-05, 0.000109439, 0.000112575, 0.000106442, 0.00180108, 0.000156166, 0.000771976
1000, 6000, 8.6946e-05, 0.000111632, 0.000108015, 0.000108621, 0.00205822, 0.000158595, 0.000776882
1000, 6000, 8.291e-05, 0.000107637, 0.000105765, 0.000106935, 0.00183815, 0.00015531, 0.000766638
1000, 6000, 8.2691e-05, 0.000106729, 0.000111419, 0.000104515, 0.00183009, 0.000156651, 0.000792379
1000, 6000, 8.2172e-05, 0.000109249, 0.000107218, 0.000105751, 0.00179348, 0.000161321, 0.000797239
1000, 6000, 8.1477e-05, 0.000110285, 0.0001068, 0.000103318, 0.00179018, 0.000157718, 0.000807524
1000, 6000, 8.192e-05, 0.000106974, 0.000105668, 0.000105056, 0.00179518, 0.000157977, 0.000816971
1000, 6000, 8.1864e-05, 0.000106262, 0.000110303, 0.000106366, 0.00180683, 0.000157295, 0.000787282
1000, 6000, 8.0611e-05, 0.000108234, 0.00011152, 0.00012622, 0.00177307, 0.000156379, 0.000816273
1000, 6000, 7.9788e-05, 0.000103399, 0.000104042, 0.000106184, 0.00180564, 0.000160008, 0.000784123
